client_id,date,consumption_kwh
C0092,2023-03-28,12.83
C0092,2023-03-29,10.66
C0092,2023-03-30,13.34
C0092,2023-03-31,14.2
C0092,2023-04-01,13.0
C0092,2023-04-02,10.26
C0092,2023-04-03,13.91
C0092,2023-04-04,12.58
C0092,2023-04-05,13.97
C0092,2023-04-06,12.26
C0092,2023-04-07,13.51
C0092,2023-04-08,11.5
C0092,2023-04-09,11.01
C0092,2023-04-10,9.17
C0092,2023-04-11,12.28
C0092,2023-04-12,11.15
C0092,2023-04-13,10.18
C0092,2023-04-14,12.98
C0092,2023-04-15,11.12
C0092,2023-04-16,9.98
C0092,2023-04-17,11.25
C0092,2023-04-18,17.79
C0092,2023-04-19,11.21
C0092,2023-04-20,11.77
C0092,2023-04-21,10.31
C0092,2023-04-22,13.21
C0092,2023-04-23,10.74
C0092,2023-04-24,12.53
C0092,2023-04-25,13.1
C0092,2023-04-26,9.45
C0092,2023-04-27,10.19
C0092,2023-04-28,12.51
C0092,2023-04-29,16.8
C0092,2023-04-30,13.88
C0092,2023-05-01,13.23
C0092,2023-05-02,12.18
C0092,2023-05-03,8.92
C0092,2023-05-04,12.97
C0092,2023-05-05,12.65
C0092,2023-05-06,12.01
C0092,2023-05-07,7.63
C0092,2023-05-08,13.44
C0092,2023-05-09,10.51
C0092,2023-05-10,12.7
C0092,2023-05-11,15.13
C0092,2023-05-12,14.47
C0092,2023-05-13,12.34
C0092,2023-05-14,7.92
C0092,2023-05-15,12.79
C0092,2023-05-16,10.33
C0092,2023-05-17,13.29
C0092,2023-05-18,10.95
C0092,2023-05-19,12.76
C0092,2023-05-20,11.95
C0092,2023-05-21,14.4
C0092,2023-05-22,10.38
C0092,2023-05-23,11.89
C0092,2023-05-24,12.98
C0092,2023-05-25,12.55
C0092,2023-05-26,15.12
C0092,2023-05-27,17.09
C0092,2023-05-28,10.76
C0092,2023-05-29,10.25
C0092,2023-05-30,12.91
C0092,2023-05-31,9.1
C0092,2023-06-01,10.99
C0092,2023-06-02,12.97
C0092,2023-06-03,10.28
C0092,2023-06-04,15.18
C0092,2023-06-05,16.72
C0092,2023-06-06,12.46
C0092,2023-06-07,9.88
C0092,2023-06-08,8.44
C0092,2023-06-09,11.48
C0092,2023-06-10,9.4
C0092,2023-06-11,12.08
C0092,2023-06-12,10.88
C0092,2023-06-13,11.7
C0092,2023-06-14,14.36
C0092,2023-06-15,10.94
C0092,2023-06-16,10.83
C0092,2023-06-17,12.81
C0092,2023-06-18,10.25
C0092,2023-06-19,11.2
C0092,2023-06-20,10.08
C0092,2023-06-21,7.54
C0092,2023-06-22,12.23
C0092,2023-06-23,14.07
C0092,2023-06-24,9.52
C0092,2023-06-25,10.83
C0092,2023-06-26,10.89
C0092,2023-06-27,12.84
C0092,2023-06-28,12.93
C0092,2023-06-29,12.43
C0093,2023-01-01,13.3
C0093,2023-01-02,12.21
C0093,2023-01-03,13.08
C0093,2023-01-04,14.52
C0093,2023-01-05,17.45
C0093,2023-01-06,17.15
C0093,2023-01-07,12.64
C0093,2023-01-08,15.46
C0093,2023-01-09,15.01
C0093,2023-01-10,11.09
C0093,2023-01-11,14.05
C0093,2023-01-12,16.14
C0093,2023-01-13,16.16
C0093,2023-01-14,15.82
C0093,2023-01-15,14.9
C0093,2023-01-16,12.97
C0093,2023-01-17,15.32
C0093,2023-01-18,12.17
C0093,2023-01-19,16.92
C0093,2023-01-20,14.38
C0093,2023-01-21,13.9
C0093,2023-01-22,14.25
C0093,2023-01-23,16.22
C0093,2023-01-24,13.22
C0093,2023-01-25,11.91
C0093,2023-01-26,9.87
C0093,2023-01-27,18.22
C0093,2023-01-28,16.33
C0093,2023-01-29,15.29
C0093,2023-01-30,12.61
C0093,2023-01-31,15.19
C0093,2023-02-01,15.88
C0093,2023-02-02,13.92
C0093,2023-02-03,14.12
C0093,2023-02-04,12.69
C0093,2023-02-05,14.69
C0093,2023-02-06,13.57
C0093,2023-02-07,15.2
C0093,2023-02-08,10.14
C0093,2023-02-09,15.97
C0093,2023-02-10,12.87
C0093,2023-02-11,15.87
C0093,2023-02-12,15.45
C0093,2023-02-13,13.12
C0093,2023-02-14,11.35
C0093,2023-02-15,14.29
C0093,2023-02-16,15.84
C0093,2023-02-17,16.14
C0093,2023-02-18,10.63
C0093,2023-02-19,17.47
C0093,2023-02-20,15.22
C0093,2023-02-21,13.0
C0093,2023-02-22,10.49
C0093,2023-02-23,10.68
C0093,2023-02-24,10.42
C0093,2023-02-25,17.34
C0093,2023-02-26,12.84
C0093,2023-02-27,15.75
C0093,2023-02-28,14.5
C0093,2023-03-01,11.8
C0093,2023-03-02,14.1
C0093,2023-03-03,13.09
C0093,2023-03-04,14.39
C0093,2023-03-05,15.32
C0093,2023-03-06,14.71
C0093,2023-03-07,15.37
C0093,2023-03-08,16.61
C0093,2023-03-09,15.47
C0093,2023-03-10,10.54
C0093,2023-03-11,12.88
C0093,2023-03-12,16.08
C0093,2023-03-13,17.65
C0093,2023-03-14,10.1
C0093,2023-03-15,13.2
C0093,2023-03-16,12.61
C0093,2023-03-17,14.75
C0093,2023-03-18,14.88
C0093,2023-03-19,11.8
C0093,2023-03-20,8.64
C0093,2023-03-21,12.88
C0093,2023-03-22,17.61
C0093,2023-03-23,12.04
C0093,2023-03-24,14.86
C0093,2023-03-25,13.61
C0093,2023-03-26,15.2
C0093,2023-03-27,11.85
C0093,2023-03-28,14.35
C0093,2023-03-29,11.78
C0093,2023-03-30,11.76
C0093,2023-03-31,15.55
C0093,2023-04-01,11.11
C0093,2023-04-02,9.87
C0093,2023-04-03,11.88
C0093,2023-04-04,13.34
C0093,2023-04-05,13.7
C0093,2023-04-06,18.73
C0093,2023-04-07,16.58
C0093,2023-04-08,15.57
C0093,2023-04-09,8.84
C0093,2023-04-10,14.53
C0093,2023-04-11,9.26
C0093,2023-04-12,14.45
C0093,2023-04-13,14.49
C0093,2023-04-14,10.59
C0093,2023-04-15,14.86
C0093,2023-04-16,16.28
C0093,2023-04-17,15.26
C0093,2023-04-18,11.44
C0093,2023-04-19,16.81
C0093,2023-04-20,16.35
C0093,2023-04-21,15.28
C0093,2023-04-22,17.26
C0093,2023-04-23,14.88
C0093,2023-04-24,12.88
C0093,2023-04-25,16.18
C0093,2023-04-26,17.12
C0093,2023-04-27,15.33
C0093,2023-04-28,14.76
C0093,2023-04-29,16.05
C0093,2023-04-30,13.15
C0093,2023-05-01,16.5
C0093,2023-05-02,14.52
C0093,2023-05-03,14.01
C0093,2023-05-04,13.77
C0093,2023-05-05,13.93
C0093,2023-05-06,14.28
C0093,2023-05-07,12.78
C0093,2023-05-08,17.74
C0093,2023-05-09,14.32
C0093,2023-05-10,9.78
C0093,2023-05-11,17.11
C0093,2023-05-12,14.85
C0093,2023-05-13,14.05
C0093,2023-05-14,12.0
C0093,2023-05-15,12.46
C0093,2023-05-16,14.69
C0093,2023-05-17,13.78
C0093,2023-05-18,12.82
C0093,2023-05-19,12.39
C0093,2023-05-20,12.61
C0093,2023-05-21,10.34
C0093,2023-05-22,10.64
C0093,2023-05-23,13.32
C0093,2023-05-24,12.39
C0093,2023-05-25,18.13
C0093,2023-05-26,13.39
C0093,2023-05-27,10.98
C0093,2023-05-28,12.44
C0093,2023-05-29,12.47
C0093,2023-05-30,15.39
C0093,2023-05-31,13.99
C0093,2023-06-01,15.92
C0093,2023-06-02,12.5
C0093,2023-06-03,10.2
C0093,2023-06-04,10.29
C0093,2023-06-05,16.07
C0093,2023-06-06,11.6
C0093,2023-06-07,14.6
C0093,2023-06-08,14.75
C0093,2023-06-09,13.62
C0093,2023-06-10,12.25
C0093,2023-06-11,9.45
C0093,2023-06-12,14.61
C0093,2023-06-13,15.45
C0093,2023-06-14,15.04
C0093,2023-06-15,12.1
C0093,2023-06-16,14.77
C0093,2023-06-17,12.94
C0093,2023-06-18,13.54
C0093,2023-06-19,12.81
C0093,2023-06-20,12.16
C0093,2023-06-21,13.69
C0093,2023-06-22,15.93
C0093,2023-06-23,14.64
C0093,2023-06-24,13.95
C0093,2023-06-25,13.11
C0093,2023-06-26,18.11
C0093,2023-06-27,14.48
C0093,2023-06-28,10.43
C0093,2023-06-29,16.94
C0094,2023-01-01,10.4
C0094,2023-01-02,8.0
C0094,2023-01-03,13.99
C0094,2023-01-04,14.25
C0094,2023-01-05,11.3
C0094,2023-01-06,13.53
C0094,2023-01-07,11.7
C0094,2023-01-08,4.48
C0094,2023-01-09,10.63
C0094,2023-01-10,12.07
C0094,2023-01-11,13.55
C0094,2023-01-12,12.98
C0094,2023-01-13,10.19
C0094,2023-01-14,8.66
C0094,2023-01-15,9.52
C0094,2023-01-16,13.94
C0094,2023-01-17,7.46
C0094,2023-01-18,7.92
C0094,2023-01-19,10.15
C0094,2023-01-20,9.83
C0094,2023-01-21,9.89
C0094,2023-01-22,12.18
C0094,2023-01-23,8.93
C0094,2023-01-24,6.09
C0094,2023-01-25,9.03
C0094,2023-01-26,11.03
C0094,2023-01-27,13.77
C0094,2023-01-28,10.06
C0094,2023-01-29,11.68
C0094,2023-01-30,16.1
C0094,2023-01-31,13.79
C0094,2023-02-01,10.46
C0094,2023-02-02,8.76
C0094,2023-02-03,12.51
C0094,2023-02-04,9.86
C0094,2023-02-05,13.61
C0094,2023-02-06,10.15
C0094,2023-02-07,10.02
C0094,2023-02-08,9.34
C0094,2023-02-09,12.02
C0094,2023-02-10,10.71
C0094,2023-02-11,11.36
C0094,2023-02-12,10.54
C0094,2023-02-13,14.07
C0094,2023-02-14,10.52
C0094,2023-02-15,8.4
C0094,2023-02-16,8.28
C0094,2023-02-17,14.43
C0094,2023-02-18,6.01
C0094,2023-02-19,11.55
C0094,2023-02-20,13.65
C0094,2023-02-21,9.9
C0094,2023-02-22,10.37
C0094,2023-02-23,10.73
C0094,2023-02-24,7.33
C0094,2023-02-25,11.37
C0094,2023-02-26,11.02
C0094,2023-02-27,6.95
C0094,2023-02-28,10.0
C0094,2023-03-01,8.12
C0094,2023-03-02,6.64
C0094,2023-03-03,8.96
C0094,2023-03-04,11.14
C0094,2023-03-05,9.4
C0094,2023-03-06,12.79
C0094,2023-03-07,8.07
C0094,2023-03-08,17.43
C0094,2023-03-09,12.07
C0094,2023-03-10,9.64
C0094,2023-03-11,10.3
C0094,2023-03-12,9.49
C0094,2023-03-13,9.82
C0094,2023-03-14,10.52
C0094,2023-03-15,9.19
C0094,2023-03-16,11.76
C0094,2023-03-17,15.1
C0094,2023-03-18,11.59
C0094,2023-03-19,8.48
C0094,2023-03-20,13.67
C0094,2023-03-21,14.6
C0094,2023-03-22,9.56
C0094,2023-03-23,11.32
C0094,2023-03-24,7.96
C0094,2023-03-25,6.13
C0094,2023-03-26,10.7
C0094,2023-03-27,10.02
C0094,2023-03-28,10.36
C0094,2023-03-29,13.35
C0094,2023-03-30,10.69
C0094,2023-03-31,10.79
C0094,2023-04-01,6.93
C0094,2023-04-02,7.07
C0094,2023-04-03,12.0
C0094,2023-04-04,6.94
C0094,2023-04-05,6.78
C0094,2023-04-06,10.77
C0094,2023-04-07,12.93
C0094,2023-04-08,8.1
C0094,2023-04-09,9.01
C0094,2023-04-10,7.14
C0094,2023-04-11,13.01
C0094,2023-04-12,10.81
C0094,2023-04-13,6.47
C0094,2023-04-14,8.04
C0094,2023-04-15,7.8
C0094,2023-04-16,11.19
C0094,2023-04-17,10.26
C0094,2023-04-18,11.09
C0094,2023-04-19,14.05
C0094,2023-04-20,6.88
C0094,2023-04-21,7.53
C0094,2023-04-22,6.97
C0094,2023-04-23,11.55
C0094,2023-04-24,10.47
C0094,2023-04-25,10.3
C0094,2023-04-26,11.48
C0094,2023-04-27,11.19
C0094,2023-04-28,9.9
C0094,2023-04-29,10.17
C0094,2023-04-30,13.68
C0094,2023-05-01,5.93
C0094,2023-05-02,11.47
C0094,2023-05-03,6.34
C0094,2023-05-04,7.68
C0094,2023-05-05,8.57
C0094,2023-05-06,9.68
C0094,2023-05-07,10.75
C0094,2023-05-08,12.62
C0094,2023-05-09,6.5
C0094,2023-05-10,7.98
C0094,2023-05-11,8.72
C0094,2023-05-12,11.1
C0094,2023-05-13,10.09
C0094,2023-05-14,10.89
C0094,2023-05-15,7.7
C0094,2023-05-16,12.74
C0094,2023-05-17,9.45
C0094,2023-05-18,7.51
C0094,2023-05-19,8.8
C0094,2023-05-20,14.05
C0094,2023-05-21,11.39
C0094,2023-05-22,11.09
C0094,2023-05-23,8.91
C0094,2023-05-24,9.82
C0094,2023-05-25,15.22
C0094,2023-05-26,10.79
C0094,2023-05-27,9.83
C0094,2023-05-28,13.89
C0094,2023-05-29,11.41
C0094,2023-05-30,6.6
C0094,2023-05-31,12.76
C0094,2023-06-01,13.01
C0094,2023-06-02,14.26
C0094,2023-06-03,10.83
C0094,2023-06-04,13.16
C0094,2023-06-05,15.26
C0094,2023-06-06,8.9
C0094,2023-06-07,12.32
C0094,2023-06-08,11.56
C0094,2023-06-09,14.24
C0094,2023-06-10,9.49
C0094,2023-06-11,10.0
C0094,2023-06-12,11.06
C0094,2023-06-13,11.25
C0094,2023-06-14,12.0
C0094,2023-06-15,7.02
C0094,2023-06-16,10.69
C0094,2023-06-17,11.2
C0094,2023-06-18,9.64
C0094,2023-06-19,11.02
C0094,2023-06-20,11.68
C0094,2023-06-21,12.02
C0094,2023-06-22,7.14
C0094,2023-06-23,5.64
C0094,2023-06-24,7.93
C0094,2023-06-25,10.44
C0094,2023-06-26,12.27
C0094,2023-06-27,11.6
C0094,2023-06-28,7.2
C0094,2023-06-29,10.61
C0095,2023-01-01,14.2
C0095,2023-01-02,13.38
C0095,2023-01-03,14.63
C0095,2023-01-04,18.39
C0095,2023-01-05,19.74
C0095,2023-01-06,12.04
C0095,2023-01-07,12.13
C0095,2023-01-08,16.08
C0095,2023-01-09,16.02
C0095,2023-01-10,9.93
C0095,2023-01-11,14.0
C0095,2023-01-12,10.59
C0095,2023-01-13,13.71
C0095,2023-01-14,14.51
C0095,2023-01-15,12.37
C0095,2023-01-16,13.8
C0095,2023-01-17,13.73
C0095,2023-01-18,15.87
C0095,2023-01-19,14.5
C0095,2023-01-20,14.15
C0095,2023-01-21,11.25
C0095,2023-01-22,14.0
C0095,2023-01-23,14.05
C0095,2023-01-24,15.66
C0095,2023-01-25,12.24
C0095,2023-01-26,16.3
C0095,2023-01-27,12.83
C0095,2023-01-28,15.52
C0095,2023-01-29,13.57
C0095,2023-01-30,18.69
C0095,2023-01-31,14.73
C0095,2023-02-01,15.42
C0095,2023-02-02,18.34
C0095,2023-02-03,11.73
C0095,2023-02-04,15.38
C0095,2023-02-05,13.25
C0095,2023-02-06,21.26
C0095,2023-02-07,18.89
C0095,2023-02-08,13.82
C0095,2023-02-09,13.59
C0095,2023-02-10,14.96
C0095,2023-02-11,11.6
C0095,2023-02-12,14.41
C0095,2023-02-13,13.13
C0095,2023-02-14,12.97
C0095,2023-02-15,17.3
C0095,2023-02-16,15.58
C0095,2023-02-17,12.01
C0095,2023-02-18,14.67
C0095,2023-02-19,11.0
C0095,2023-02-20,18.62
C0095,2023-02-21,13.9
C0095,2023-02-22,10.49
C0095,2023-02-23,15.12
C0095,2023-02-24,14.57
C0095,2023-02-25,16.64
C0095,2023-02-26,15.79
C0095,2023-02-27,13.97
C0095,2023-02-28,13.77
C0095,2023-03-01,14.24
C0095,2023-03-02,13.93
C0095,2023-03-03,13.95
C0095,2023-03-04,13.61
C0095,2023-03-05,17.21
C0095,2023-03-06,13.43
C0095,2023-03-07,19.28
C0095,2023-03-08,16.6
C0095,2023-03-09,15.57
C0095,2023-03-10,12.52
C0095,2023-03-11,16.54
C0095,2023-03-12,14.84
C0095,2023-03-13,18.29
C0095,2023-03-14,12.53
C0095,2023-03-15,12.35
C0095,2023-03-16,15.02
C0095,2023-03-17,14.46
C0095,2023-03-18,14.24
C0095,2023-03-19,14.24
C0095,2023-03-20,14.35
C0095,2023-03-21,14.23
C0095,2023-03-22,14.17
C0095,2023-03-23,16.05
C0095,2023-03-24,13.8
C0095,2023-03-25,14.69
C0095,2023-03-26,14.54
C0095,2023-03-27,12.64
C0095,2023-03-28,13.2
C0095,2023-03-29,13.61
C0095,2023-03-30,14.65
C0095,2023-03-31,15.94
C0095,2023-04-01,10.94
C0095,2023-04-02,6.74
C0095,2023-04-03,16.03
C0095,2023-04-04,14.68
C0095,2023-04-05,14.91
C0095,2023-04-06,14.89
C0095,2023-04-07,10.53
C0095,2023-04-08,16.52
C0095,2023-04-09,13.18
C0095,2023-04-10,15.12
C0095,2023-04-11,13.69
C0095,2023-04-12,15.13
C0095,2023-04-13,15.83
C0095,2023-04-14,14.25
C0095,2023-04-15,15.38
C0095,2023-04-16,14.16
C0095,2023-04-17,13.75
C0095,2023-04-18,11.36
C0095,2023-04-19,12.92
C0095,2023-04-20,13.33
C0095,2023-04-21,14.75
C0095,2023-04-22,13.43
C0095,2023-04-23,15.25
C0095,2023-04-24,15.25
C0095,2023-04-25,16.28
C0095,2023-04-26,13.25
C0095,2023-04-27,15.33
C0095,2023-04-28,14.08
C0095,2023-04-29,12.19
C0095,2023-04-30,17.94
C0095,2023-05-01,15.7
C0095,2023-05-02,13.08
C0095,2023-05-03,15.02
C0095,2023-05-04,12.1
C0095,2023-05-05,12.19
C0095,2023-05-06,12.88
C0095,2023-05-07,18.34
C0095,2023-05-08,15.6
C0095,2023-05-09,14.25
C0095,2023-05-10,13.21
C0095,2023-05-11,14.14
C0095,2023-05-12,14.16
C0095,2023-05-13,16.28
C0095,2023-05-14,14.32
C0095,2023-05-15,13.48
C0095,2023-05-16,14.96
C0095,2023-05-17,12.9
C0095,2023-05-18,12.98
C0095,2023-05-19,6.87
C0095,2023-05-20,12.32
C0095,2023-05-21,13.68
C0095,2023-05-22,11.26
C0095,2023-05-23,16.83
C0095,2023-05-24,13.84
C0095,2023-05-25,13.9
C0095,2023-05-26,16.47
C0095,2023-05-27,16.89
C0095,2023-05-28,13.06
C0095,2023-05-29,16.59
C0095,2023-05-30,15.98
C0095,2023-05-31,12.84
C0095,2023-06-01,12.35
C0095,2023-06-02,16.17
C0095,2023-06-03,12.94
C0095,2023-06-04,14.65
C0095,2023-06-05,13.08
C0095,2023-06-06,17.84
C0095,2023-06-07,12.67
C0095,2023-06-08,15.62
C0095,2023-06-09,15.16
C0095,2023-06-10,14.06
C0095,2023-06-11,15.39
C0095,2023-06-12,15.06
C0095,2023-06-13,12.53
C0095,2023-06-14,13.01
C0095,2023-06-15,15.17
C0095,2023-06-16,17.06
C0095,2023-06-17,11.8
C0095,2023-06-18,13.14
C0095,2023-06-19,12.59
C0095,2023-06-20,11.28
C0095,2023-06-21,13.85
C0095,2023-06-22,15.63
C0095,2023-06-23,15.46
C0095,2023-06-24,11.15
C0095,2023-06-25,15.88
C0095,2023-06-26,15.67
C0095,2023-06-27,16.18
C0095,2023-06-28,14.45
C0095,2023-06-29,13.26
C0096,2023-01-01,16.72
C0096,2023-01-02,18.62
C0096,2023-01-03,18.42
C0096,2023-01-04,18.2
C0096,2023-01-05,19.33
C0096,2023-01-06,14.55
C0096,2023-01-07,19.53
C0096,2023-01-08,23.81
C0096,2023-01-09,17.81
C0096,2023-01-10,18.91
C0096,2023-01-11,17.31
C0096,2023-01-12,18.37
C0096,2023-01-13,18.64
C0096,2023-01-14,11.82
C0096,2023-01-15,18.05
C0096,2023-01-16,18.82
C0096,2023-01-17,14.02
C0096,2023-01-18,22.83
C0096,2023-01-19,20.52
C0096,2023-01-20,19.18
C0096,2023-01-21,21.0
C0096,2023-01-22,20.78
C0096,2023-01-23,15.62
C0096,2023-01-24,18.04
C0096,2023-01-25,18.86
C0096,2023-01-26,18.62
C0096,2023-01-27,19.39
C0096,2023-01-28,22.85
C0096,2023-01-29,19.45
C0096,2023-01-30,17.45
C0096,2023-01-31,18.04
C0096,2023-02-01,17.85
C0096,2023-02-02,20.71
C0096,2023-02-03,21.06
C0096,2023-02-04,17.37
C0096,2023-02-05,20.01
C0096,2023-02-06,15.16
C0096,2023-02-07,22.93
C0096,2023-02-08,19.86
C0096,2023-02-09,21.6
C0096,2023-02-10,21.52
C0096,2023-02-11,18.61
C0096,2023-02-12,16.08
C0096,2023-02-13,17.71
C0096,2023-02-14,19.05
C0096,2023-02-15,18.74
C0096,2023-02-16,17.07
C0096,2023-02-17,14.85
C0096,2023-02-18,19.49
C0096,2023-02-19,15.6
C0096,2023-02-20,21.33
C0096,2023-02-21,17.18
C0096,2023-02-22,22.34
C0096,2023-02-23,19.28
C0096,2023-02-24,16.92
C0096,2023-02-25,19.1
C0096,2023-02-26,19.0
C0096,2023-02-27,21.57
C0096,2023-02-28,21.83
C0096,2023-03-01,22.47
C0096,2023-03-02,17.57
C0096,2023-03-03,15.62
C0096,2023-03-04,16.2
C0096,2023-03-05,20.67
C0096,2023-03-06,16.14
C0096,2023-03-07,18.05
C0096,2023-03-08,18.6
C0096,2023-03-09,18.25
C0096,2023-03-10,23.24
C0096,2023-03-11,20.82
C0096,2023-03-12,20.16
C0096,2023-03-13,19.25
C0096,2023-03-14,18.71
C0096,2023-03-15,18.89
C0096,2023-03-16,17.72
C0096,2023-03-17,19.79
C0096,2023-03-18,17.22
C0096,2023-03-19,16.76
C0096,2023-03-20,21.99
C0096,2023-03-21,21.23
C0096,2023-03-22,19.82
C0096,2023-03-23,24.41
C0096,2023-03-24,20.05
C0096,2023-03-25,19.5
C0096,2023-03-26,18.03
C0096,2023-03-27,16.95
C0096,2023-03-28,17.61
C0096,2023-03-29,21.55
C0096,2023-03-30,17.98
C0096,2023-03-31,19.91
C0096,2023-04-01,17.2
C0096,2023-04-02,18.41
C0096,2023-04-03,18.87
C0096,2023-04-04,22.5
C0096,2023-04-05,15.43
C0096,2023-04-06,22.28
C0096,2023-04-07,23.01
C0096,2023-04-08,19.18
C0096,2023-04-09,21.15
C0096,2023-04-10,21.92
C0096,2023-04-11,18.48
C0096,2023-04-12,20.06
C0096,2023-04-13,21.59
C0096,2023-04-14,17.12
C0096,2023-04-15,20.58
C0096,2023-04-16,22.72
C0096,2023-04-17,21.05
C0096,2023-04-18,18.71
C0096,2023-04-19,22.3
C0096,2023-04-20,19.26
C0096,2023-04-21,15.81
C0096,2023-04-22,20.01
C0096,2023-04-23,14.15
C0096,2023-04-24,17.84
C0096,2023-04-25,19.65
C0096,2023-04-26,20.02
C0096,2023-04-27,19.04
C0096,2023-04-28,17.16
C0096,2023-04-29,16.27
C0096,2023-04-30,20.58
C0096,2023-05-01,20.88
C0096,2023-05-02,16.52
C0096,2023-05-03,16.21
C0096,2023-05-04,19.41
C0096,2023-05-05,19.93
C0096,2023-05-06,19.06
C0096,2023-05-07,23.22
C0096,2023-05-08,23.65
C0096,2023-05-09,20.2
C0096,2023-05-10,19.5
C0096,2023-05-11,15.88
C0096,2023-05-12,20.0
C0096,2023-05-13,21.18
C0096,2023-05-14,17.91
C0096,2023-05-15,20.76
C0096,2023-05-16,18.72
C0096,2023-05-17,23.95
C0096,2023-05-18,20.82
C0096,2023-05-19,17.67
C0096,2023-05-20,16.72
C0096,2023-05-21,19.7
C0096,2023-05-22,19.91
C0096,2023-05-23,15.72
C0096,2023-05-24,21.87
C0096,2023-05-25,18.72
C0096,2023-05-26,18.11
C0096,2023-05-27,20.43
C0096,2023-05-28,17.83
C0096,2023-05-29,21.45
C0096,2023-05-30,21.56
C0096,2023-05-31,18.95
C0096,2023-06-01,18.59
C0096,2023-06-02,20.71
C0096,2023-06-03,19.75
C0096,2023-06-04,17.75
C0096,2023-06-05,19.27
C0096,2023-06-06,15.12
C0096,2023-06-07,19.7
C0096,2023-06-08,21.42
C0096,2023-06-09,23.6
C0096,2023-06-10,18.31
C0096,2023-06-11,15.76
C0096,2023-06-12,22.16
C0096,2023-06-13,22.09
C0096,2023-06-14,16.24
C0096,2023-06-15,21.78
C0096,2023-06-16,18.87
C0096,2023-06-17,18.62
C0096,2023-06-18,21.8
C0096,2023-06-19,15.54
C0096,2023-06-20,18.4
C0096,2023-06-21,17.78
C0096,2023-06-22,22.17
C0096,2023-06-23,19.45
C0096,2023-06-24,21.49
C0096,2023-06-25,13.21
C0096,2023-06-26,19.18
C0096,2023-06-27,18.33
C0096,2023-06-28,19.74
C0096,2023-06-29,17.08
C0097,2023-01-01,14.03
C0097,2023-01-02,17.61
C0097,2023-01-03,19.88
C0097,2023-01-04,21.94
C0097,2023-01-05,15.1
C0097,2023-01-06,15.54
C0097,2023-01-07,16.17
C0097,2023-01-08,18.52
C0097,2023-01-09,22.14
C0097,2023-01-10,18.09
C0097,2023-01-11,18.47
C0097,2023-01-12,16.65
C0097,2023-01-13,17.52
C0097,2023-01-14,19.03
C0097,2023-01-15,20.65
C0097,2023-01-16,17.27
C0097,2023-01-17,14.85
C0097,2023-01-18,20.59
C0097,2023-01-19,19.9
C0097,2023-01-20,19.64
C0097,2023-01-21,18.33
C0097,2023-01-22,13.99
C0097,2023-01-23,17.99
C0097,2023-01-24,19.89
C0097,2023-01-25,19.43
C0097,2023-01-26,15.42
C0097,2023-01-27,16.4
C0097,2023-01-28,18.5
C0097,2023-01-29,18.73
C0097,2023-01-30,20.46
C0097,2023-01-31,23.19
C0097,2023-02-01,16.75
C0097,2023-02-02,17.57
C0097,2023-02-03,14.91
C0097,2023-02-04,18.62
C0097,2023-02-05,18.05
C0097,2023-02-06,13.88
C0097,2023-02-07,17.4
C0097,2023-02-08,15.01
C0097,2023-02-09,17.82
C0097,2023-02-10,17.86
C0097,2023-02-11,16.6
C0097,2023-02-12,17.15
C0097,2023-02-13,16.91
C0097,2023-02-14,17.45
C0097,2023-02-15,19.85
C0097,2023-02-16,20.59
C0097,2023-02-17,16.27
C0097,2023-02-18,18.14
C0097,2023-02-19,16.81
C0097,2023-02-20,17.22
C0097,2023-02-21,19.37
C0097,2023-02-22,20.09
C0097,2023-02-23,14.39
C0097,2023-02-24,16.67
C0097,2023-02-25,18.84
C0097,2023-02-26,19.97
C0097,2023-02-27,16.42
C0097,2023-02-28,21.31
C0097,2023-03-01,16.45
C0097,2023-03-02,16.94
C0097,2023-03-03,18.57
C0097,2023-03-04,23.03
C0097,2023-03-05,15.41
C0097,2023-03-06,21.96
C0097,2023-03-07,18.74
C0097,2023-03-08,16.96
C0097,2023-03-09,21.78
C0097,2023-03-10,18.64
C0097,2023-03-11,19.92
C0097,2023-03-12,18.43
C0097,2023-03-13,21.07
C0097,2023-03-14,22.23
C0097,2023-03-15,20.19
C0097,2023-03-16,15.56
C0097,2023-03-17,19.44
C0097,2023-03-18,21.88
C0097,2023-03-19,19.43
C0097,2023-03-20,15.89
C0097,2023-03-21,18.64
C0097,2023-03-22,19.94
C0097,2023-03-23,20.77
C0097,2023-03-24,15.71
C0097,2023-03-25,18.7
C0097,2023-03-26,16.82
C0097,2023-03-27,18.88
C0097,2023-03-28,20.58
C0097,2023-03-29,19.33
C0097,2023-03-30,16.23
C0097,2023-03-31,15.99
C0097,2023-04-01,14.55
C0097,2023-04-02,19.7
C0097,2023-04-03,18.58
C0097,2023-04-04,13.21
C0097,2023-04-05,16.19
C0097,2023-04-06,22.22
C0097,2023-04-07,17.17
C0097,2023-04-08,15.52
C0097,2023-04-09,18.96
C0097,2023-04-10,17.99
C0097,2023-04-11,18.26
C0097,2023-04-12,17.84
C0097,2023-04-13,18.82
C0097,2023-04-14,14.82
C0097,2023-04-15,18.02
C0097,2023-04-16,15.9
C0097,2023-04-17,17.67
C0097,2023-04-18,15.5
C0097,2023-04-19,18.9
C0097,2023-04-20,17.23
C0097,2023-04-21,18.65
C0097,2023-04-22,16.35
C0097,2023-04-23,11.87
C0097,2023-04-24,20.57
C0097,2023-04-25,21.6
C0097,2023-04-26,19.19
C0097,2023-04-27,19.89
C0097,2023-04-28,19.59
